player_name,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
AJ Hammons,2017,329,163,-6.95183826,-3.92368953,-10.87552779,-1.758884399,2.795691696,1.036807296,-6.225790238,-2.75331199,-8.979102228,-0.515632351,-0.515632351,0,-6.869165002,-3.507816805,-10.37698181,-0.453689655
AJ Price,2014.5,419.5,211.5,-0.699639335,0.489097026,-0.21054231,-6.067971283,2.468114909,-3.599856374,-1.88980452,0.919698287,-0.970106233,0.27731049,0.27731049,0,-1.512519923,-1.747889498,-3.260409421,-1.420504192
Aaron Brooks,2016,2334.6,1155,0.183600832,-2.902579648,-2.718978816,-1.404189069,-0.746258393,-2.150447462,-0.148003883,-2.626259737,-2.77426362,0.503731588,0.640531471,-0.136799882,-0.050661307,-2.430638615,-2.481299922,-0.251897432
Aaron Gordon,2018.5,3498.625,1696,-0.336396113,0.59521341,0.258817298,2.523498357,0.98464231,3.508140667,0.065769436,0.589807492,0.655576928,2.759644895,2.754883588,0.004761307,-0.243967388,0.253077085,0.009109696,-0.116542561
Aaron Gray,2014,721,355,-3.664139286,1.674776736,-1.98936255,-1.093269162,-3.355076859,-4.448346021,-3.376561567,0.747393658,-2.629167909,0.008628373,0.008628373,0,-3.275174707,-0.059346078,-3.334520784,0.019313124
Aaron Harrison,2017,245.3333333,116.6666667,-4.430589924,-3.600315861,-8.030905784,-8.98931514,-0.306075968,-9.295391104,-5.653975703,-3.143846981,-8.797822686,-0.239876587,-0.221281744,-0.018594843,-4.469478168,-2.959274197,-7.428752365,-0.215052149
Aaron Henry,2022,5,2,4.153393662,-26.00462154,-21.85122788,-40.06538471,-43.61136003,-83.67674474,0.89167154,-27.86631637,-26.97464483,-0.025002957,-0.025002957,0,-3.039385122,-23.711133,-26.75051812,1.171133391
Aaron Holiday,2020.5,1942,912.25,-0.780380777,0.714422175,-0.065958602,1.722198587,0.400102274,2.122300861,-0.451909756,0.649931453,0.198021697,1.319755162,1.408435568,-0.088680407,-1.071600896,0.192751385,-0.87884951,-0.071726258
Aaron Jackson,2018,102,52,-7.224167549,-12.23235802,-19.45652556,-10.1202268,-2.546060024,-12.66628683,-8.323783105,-10.99389574,-19.31767884,-0.445552995,-0.329191452,-0.116361543,-6.555529401,-8.875032826,-15.43056223,-0.348733687
Aaron Nesmith,2021.5,812.5,386,-4.732057859,-5.754350335,-10.4864082,-12.0194261,-3.894630811,-15.91405691,-5.385444774,-5.522086358,-10.90753113,-0.123669014,-0.179948636,0.056279622,-5.529921698,-4.676475434,-10.20639713,0.304299789
Abdel Nader,2020,1103.8,515.8,-4.110824909,-0.581758487,-4.692583396,-5.405214436,-0.819083398,-6.224297835,-4.821994466,-0.598700245,-5.420694711,-0.559475612,-0.527651632,-0.031823981,-4.552944715,-1.397158338,-5.950103053,0.216722971
Adam Mokoka,2020.5,179,84,-2.715827241,-0.883921484,-3.599748725,-3.030919635,6.542775827,3.511856191,-2.884036191,0.641558656,-2.242477535,0.084439145,0.084439145,0,-2.91151242,-1.060960478,-3.972472898,1.063229307
Admiral Schofield,2020,791,368,-1.80405909,-3.9200524,-5.724111489,-2.21002794,-0.879993109,-3.09002105,-1.996430996,-3.440502385,-5.436933381,-0.501913557,-0.501913557,0,-1.924901213,-4.007554366,-5.932455579,-0.519719625
Adonis Thomas,2014,75,37,2.261918899,-1.654476248,0.607442651,6.167551212,7.341935727,13.50948694,3.308346586,0.170779835,3.479126421,0.118405232,0.118405232,0,-0.299849419,-0.629319242,-0.929168661,0.696706333
Adreian Payne,2016.5,703,350.75,-2.214953,-4.412365863,-6.627318863,-2.826761211,-3.090738526,-5.917499737,-2.450867697,-4.326519467,-6.777387163,-0.872203052,-0.872203052,0,-2.346121893,-3.330258307,-5.676380201,0.202496142
Al Harrington,2014,1131,570,-2.379270897,-0.122851912,-2.502122809,-1.092260653,-1.604671006,-2.696931658,-2.268732184,-0.475915893,-2.744648077,-0.002384084,0.181734456,-0.18411854,-1.901142993,-1.509355518,-3.410498511,0.574033832
Al Horford,2018,4066.888889,1987.555556,0.054096652,1.99746728,2.051563932,0.804397046,0.937332009,1.741729055,0.272432271,1.89304491,2.165477181,5.085477194,4.167984642,0.917492553,0.470092192,1.768421752,2.238513944,-0.470663901
Al Jefferson,2016,2892.6,1466,-1.613118952,-0.253992103,-1.867111055,-0.731212882,-1.288749828,-2.019962709,-1.508333549,-0.497471022,-2.005804572,1.101489081,1.145031227,-0.043542147,-1.79494462,-0.159597395,-1.954542014,-0.928155078
Al-Farouq Aminu,2017.5,3552.875,1733.5,-1.722641289,2.012787943,0.290146654,-0.712966619,1.635832901,0.922866282,-1.62008275,2.065710911,0.445628161,3.198830764,2.750344598,0.448486166,-1.349280639,1.848778841,0.499498202,-0.139905731
Alan Anderson,2015.5,2183.5,1105,-0.289851036,-2.482929944,-2.77278098,-1.55321993,1.852116279,0.298896349,-0.570005065,-1.725762424,-2.29576749,1.252237135,0.986638715,0.26559842,-0.701827523,-1.849175996,-2.551003519,-0.228676317
Alan Williams,2017.5,468.5,218,0.57901855,4.724685354,5.303703904,1.44641684,5.755680709,7.20209755,0.851503927,5.274449864,6.125953792,0.592572505,0.592572505,0,1.023499583,2.959915146,3.983414729,1.244211139
Alec Burks,2018,2347.222222,1161.111111,0.693711718,-1.114050951,-0.420339234,-1.987875689,0.389593857,-1.598281832,0.285759693,-0.949410991,-0.663651298,1.30542213,1.196686595,0.108735535,-0.176114777,-0.599106286,-0.775221063,-0.430016759
Alec Peters,2018,481,225,-0.557132223,-1.117452802,-1.674585024,4.638313678,3.210415281,7.848728958,0.572892911,-0.190856787,0.382036123,0.359275877,0.359275877,0,0.503573156,-2.979329988,-2.475756832,-0.073446313
Aleksej Pokusevski,2021.5,1292,594.5,-4.939879827,-0.586705492,-5.52658532,-8.344021413,-0.227815074,-8.571836485,-5.239816827,-0.612838386,-5.852655213,-1.798584819,-1.798584819,0,-3.817311096,-1.907878837,-5.725189934,0.948263282
Alen Smailagic,2020.5,246,111.5,-2.063549847,-2.928746645,-4.992296492,-2.018273721,-3.570428034,-5.588701753,-2.138187406,-3.236573591,-5.374760998,-0.099214239,-0.099214239,0,-2.101860731,-2.858646921,-4.960507652,1.096803477
Alex Abrines,2018,2070.666667,989,-0.717543049,-0.339954841,-1.057497891,-2.623045474,0.33148783,-2.291557644,-1.17252041,-0.253951708,-1.426472118,0.734826486,0.697262531,0.037563955,-1.558398918,-0.202673642,-1.76107256,-0.132580529
Alex Caruso,2020,1823.8,861.2,-0.39995022,2.457450185,2.057499966,-1.496524336,3.580342145,2.083817809,-0.632175845,2.875556544,2.2433807,2.167803285,2.09686561,0.070937675,-0.923777052,2.940568777,2.016791725,0.491633664
Alex Kirk,2015,30,14,-0.803316299,-8.165561155,-8.968877454,-15.45250344,-11.99261206,-27.4451155,-3.934850818,-9.41914049,-13.35399131,-0.074852758,-0.074852758,0,-3.138448491,-9.969703981,-13.10815247,-1.126078234
Alex Len,2018,2441.777778,1140.333333,-2.974033494,0.206169582,-2.767863912,-3.705217942,-0.233826279,-3.939044221,-3.220604047,0.080160764,-3.140443283,0.544317141,0.562597597,-0.018280455,-3.100711474,-0.090007598,-3.190719071,0.392990372
Alex Poythress,2018,404.6666667,188.6666667,-1.955460977,-5.074347121,-7.029808098,-1.213589165,-4.027011252,-5.240600417,-1.875051954,-5.14101847,-7.016070424,-0.363056501,-0.363056501,0,-2.263050199,-4.813004349,-7.076054548,-0.221851685
Alex Stepheson,2016,152,73,0.409857512,0.688625916,1.098483429,-7.234374035,5.418411792,-1.815962243,-1.116817225,1.723988664,0.607171439,0.12319189,0.12319189,0,-1.866759654,1.932243605,0.065483951,-0.58815124
Alexey Shved,2014.5,1455.5,715.5,0.031508145,-1.568275865,-1.536767719,-2.25222973,-0.223096184,-2.475325914,-0.387199499,-1.381057401,-1.7682569,0.405376729,0.405376729,0,0.252536236,-2.041937649,-1.789401413,0.519333065
Alexis Ajinca,2015.5,1680,840.75,-2.610071987,0.800191961,-1.809880026,-1.740561552,0.368231857,-1.372329695,-2.583151625,0.785883187,-1.797268439,0.483982319,0.472926905,0.011055414,-2.502595635,0.710113437,-1.792482198,-0.003102665
Alfonzo McKinnie,2019.5,1156.75,538.5,-0.867877877,-1.947202504,-2.815080381,-2.521904542,-0.349230802,-2.871135345,-1.282777045,-1.762070115,-3.044847161,-0.195336701,-0.17637392,-0.018962781,-1.399297726,-2.168052473,-3.567350199,0.260414717
Alize Johnson,2020.5,239.75,110.75,0.07322303,-1.874515038,-1.801292009,-0.065987346,-2.697959214,-2.76394656,0.140549108,-1.894943769,-1.754394661,0.198458104,0.150003858,0.048454246,-0.741833456,-2.401159094,-3.14299255,-1.039865966
Allen Crabbe,2017,2857.428571,1365.428571,-0.598982256,-2.110872387,-2.709854643,-1.910872059,0.041119539,-1.86975252,-0.922821742,-1.787929316,-2.710751058,0.97314663,0.829869509,0.143277121,-0.853864348,-2.037583208,-2.891447556,0.038615692
Allonzo Trier,2019.5,1851.5,875,-0.563399572,-4.173403262,-4.736802835,-3.937170533,-0.258457462,-4.195627995,-1.205074596,-3.553266337,-4.758340933,-0.285597104,-0.285597104,0,-1.685956818,-4.264994032,-5.950950851,-0.023199571
Alonzo Gee,2015.5,1754.75,851.5,-3.056397275,0.506091859,-2.550305416,-3.734761512,1.011437159,-2.723324353,-3.380681796,0.680899127,-2.69978267,-0.144732874,-0.147587587,0.002854714,-3.47620453,-0.22198882,-3.69819335,0.31594553
Alperen Sengun,2022,316,140,-2.00363091,5.167369916,3.163739006,9.398709037,-6.651145136,2.747563901,-1.156603323,4.217064095,3.060460773,0.429821943,0.429821943,0,-1.731014343,3.341184714,1.610170371,3.631413203
Amar'e Stoudemire,2015,2348,1210,-0.900730899,0.592709801,-0.308021097,-0.064003045,-1.640648168,-1.704651213,-0.776229534,0.177205403,-0.59902413,1.380978394,1.442012276,-0.061033882,-0.92588102,-0.278036002,-1.203917022,-0.408748082
Amida Brimah,2021,66,29,-6.09224053,-0.731787362,-6.824027892,1.850929931,15.65330916,17.50423909,-4.866725529,2.584739611,-2.281985918,0.007055696,0.007055696,0,-4.325025081,-0.6770695,-5.002094581,1.911041595
Amile Jefferson,2019.5,152,71,-3.320321873,-0.526194133,-3.846516006,1.946266458,4.083844972,6.030111432,-2.421308503,0.354487468,-2.066821036,0.021385752,0.021385752,0,-3.275969737,-0.757424663,-4.0333944,-0.456026003
Amir Coffey,2021,437.6666667,207,-1.128524638,-3.279946197,-4.408470835,-6.083671719,5.820963735,-0.262707983,-1.907245589,-2.257326053,-4.164571642,-0.04692778,-0.089266111,0.04233833,-1.578310537,-3.044205783,-4.622516319,-0.12880739
Amir Johnson,2016.5,3369.5,1665.666667,-0.516871931,1.749771054,1.232899123,0.481853081,-0.131277232,0.350575849,-0.370100432,1.432655712,1.06255528,3.452400488,3.37323406,0.079166428,-0.644654125,1.458374703,0.813720578,0.039586951
Anderson Varejao,2016.6,1246.2,630.6,-2.36440406,0.430900383,-1.933503678,-4.444594853,-3.169304363,-7.613899214,-2.945200197,-0.311910148,-3.257110344,1.579516378,1.488887842,0.090628536,-2.389228307,-0.148361631,-2.537589938,-0.08024887
Andray Blatche,2014,3509,1790,-0.939355996,2.150749374,1.211393378,0.401524189,-1.317465418,-0.915941229,-0.706059223,1.567116446,0.861057223,3.340612585,2.460243002,0.880369582,-0.626718694,0.980224885,0.353506191,0.025291434
Andre Dawkins,2015,43,22,-11.3228645,-0.2521859,-11.5750504,-10.63743798,0.15825169,-10.47918629,-11.83037676,-0.108561314,-11.93893807,-0.102565477,-0.102565477,0,-9.239889877,-4.165275332,-13.40516521,-0.534456524
Andre Drummond,2018,4265.111111,2118.333333,-1.18710185,2.751659581,1.56455773,2.199294572,-1.183406506,1.015888066,-0.634679106,2.130527027,1.495847921,3.576408397,3.532240597,0.044167799,-0.222637687,2.80779176,2.585154073,0.402382435
Andre Iguodala,2018,3824.222222,1831.666667,-0.448467391,1.954518139,1.506050748,-0.999316674,3.326480316,2.327163642,-0.572314538,2.207750344,1.635435805,3.629157321,2.849788319,0.779369002,-0.518826223,1.607565263,1.08873904,-0.66998539
Andre Ingram,2018.5,88,39.5,-4.05264684,2.441291444,-1.611355396,-4.798767249,8.336729572,3.537962323,-4.428780224,3.83986623,-0.588913993,0.164112477,0.164112477,0,-4.191471974,1.96518237,-2.226289606,1.544570438
Andre Miller,2015,1835.333333,946.3333333,1.020385803,-3.230884886,-2.210499083,1.370399927,-1.854019925,-0.483619998,1.153064037,-3.144640105,-1.991576067,0.485597551,0.590998707,-0.105401156,0.00822929,-3.213448266,-3.205218977,-1.01439426
Andre Roberson,2017.285714,2189.571429,1067,-2.478148134,2.381043494,-0.097104639,-3.28686302,3.132237574,-0.154625445,-2.834956434,2.662086757,-0.172869677,2.459231282,2.167154188,0.292077094,-2.937339051,2.903889514,-0.033449537,-0.510974866
Andrea Bargnani,2015,1739,892,-2.69689243,-2.508431988,-5.205324418,-4.127896894,-3.639060697,-7.766957591,-3.107838174,-2.84458152,-5.952419694,-1.124627636,-1.124627636,0,-2.308982316,-3.366248085,-5.675230401,-0.61974466
Andrei Kirilenko,2014.5,1007,518.5,-2.59968508,-1.88293244,-4.48261752,-3.009394326,-7.397536797,-10.40693112,-2.851367544,-3.140281976,-5.991649521,0.455552094,0.200932499,0.254619595,-2.931461183,-3.16230326,-6.093764444,-0.083855616
Andrew Bogut,2016.5,2291.666667,1120,-2.782187767,3.314439486,0.532251719,-2.311473781,2.510275199,0.198801418,-2.856372275,3.312380611,0.456008336,2.655483258,2.298326815,0.357156442,-3.133025216,3.10911281,-0.023912406,-0.032302469
Andrew Bynum,2014,1022,516,-4.691248347,0.170204519,-4.521043828,-4.727154499,-1.683315459,-6.410469958,-4.944908378,-0.178617938,-5.123526316,-0.617972032,-0.617972032,0,-4.070136415,-1.750208621,-5.820345036,-0.565126238
Andrew Goudelock,2016,133,61,-2.399536743,4.466856112,2.06731937,-1.110580316,8.11248743,7.001907114,-2.3044184,5.450970388,3.146551989,0.189572901,0.291358987,-0.101786086,-3.137225196,2.571459744,-0.565765452,3.434505563
Andrew Harrison,2018,2036.666667,1035.333333,-1.848275274,-1.879461261,-3.727736536,-1.872878967,0.769893149,-1.102985818,-1.940670516,-1.405936057,-3.346606573,-0.059795559,-0.02507824,-0.034717318,-2.018597221,-0.899729117,-2.918326338,-0.940013932
Andrew Nicholson,2015.5,1416.5,707.75,-3.251860115,-1.595040124,-4.846900239,-4.075668873,-0.260386906,-4.336055778,-3.587351666,-1.389640814,-4.97699248,-0.452661919,-0.452661919,0,-3.407696894,-1.785943303,-5.193640197,-0.260113186
Andrew White III,2018,451,209,-5.084087057,-3.828802038,-8.912889095,-7.838736633,-3.409572959,-11.24830959,-5.905924052,-3.956440225,-9.862364277,-0.756843099,-0.756843099,0,-4.703491231,-5.594196259,-10.29768749,-0.204186754
Andrew Wiggins,2018.5,4879.375,2368.875,-0.272132639,-0.590116384,-0.862249024,1.171019893,-1.295611464,-0.124591572,-0.044347096,-0.682965801,-0.727312896,2.261103019,2.269500067,-0.008397048,-0.557529466,-0.509834428,-1.067363894,0.088498554
Andris Biedrins,2014,92,45,-5.238743507,1.247225312,-3.991518194,-7.530194474,8.336278385,0.806083911,-5.997590739,2.875009632,-3.122581106,-0.008577881,-0.008577881,0,-6.410184044,1.199633968,-5.210550077,0.266765799
Anfernee Simons,2020.5,1613.5,764.25,0.246326772,-3.198125533,-2.95179876,-1.925434016,-2.316240782,-4.241674798,-0.184834183,-3.368290352,-3.553124535,-0.557915898,-0.610258511,0.052342613,0.045475185,-3.6368463,-3.591371115,-0.762506035
Angel Delgado,2019,33,15,-5.934942175,7.071052641,1.136110466,-17.86847222,20.35234741,2.483875195,-8.743579986,10.36188648,1.618306498,0.033324859,0.033324859,0,-4.828892919,7.911680878,3.082787958,-0.322502903
Antawn Jamison,2014,510,248,-5.172049897,-0.267009703,-5.4390596,-4.669535131,7.789215653,3.119680522,-5.473702013,1.354945776,-4.118756237,-0.173951409,-0.173951409,0,-2.265505222,1.039757261,-1.225747961,0.42269131
Ante Zizic,2019,1068.666667,513.3333333,-1.742583824,-1.103977202,-2.846561026,0.718311694,0.557789861,1.276101555,-1.310373423,-0.697187582,-2.007561005,0.088708169,0.08888683,-0.000178661,-1.956246888,-1.848126827,-3.804373715,-0.24026369
Anthony Bennett,2015.5,984.75,476.25,-2.814332263,-4.497616115,-7.311948379,-3.325488706,-5.160668125,-8.486156832,-3.065143529,-4.867791718,-7.932935246,-1.053073449,-1.053073449,0,-2.931460389,-4.77434431,-7.7058047,0.61566905
Anthony Brown,2017,512.6666667,254,3.417044988,-0.301254441,3.115790548,4.356632414,6.262872743,10.61950516,3.863095792,1.120832721,4.983928514,-0.020130871,-0.020130871,0,2.455103811,-0.71104802,1.74405579,0.270905636
Anthony Davis,2018,4420.111111,2142.555556,1.843490095,3.087391559,4.930881653,0.241610691,2.7741811,3.01579179,1.691803184,3.133903029,4.825706213,9.11664026,8.169625788,0.947014472,2.11303498,2.909655472,5.022690452,0.637095769
Anthony Edwards,2021.5,2701,1263.5,-0.15162983,-1.383069533,-1.534699362,-0.300076864,2.307294716,2.007217854,0.143780798,-1.281220102,-1.137439304,-0.132796897,-0.132796897,0,-0.530575198,-1.422967321,-1.953542519,0.05315174
Anthony Gill,2021,542,251,-1.813341602,-0.448578841,-2.261920442,-4.602833517,1.279056796,-3.323776721,-2.529088087,-0.094992466,-2.624080553,-0.004384966,0.258516769,-0.262901735,-2.815772042,-1.435886428,-4.25165847,-0.380313656
Anthony Lamb,2021,899,415,-1.887575668,-2.072860438,-3.960436106,-1.624474293,-0.72885604,-2.353330333,-1.892901126,-1.847365245,-3.740266371,-0.210266855,-0.210266855,0,-1.428361828,-1.890293766,-3.318655595,0.286443466
Anthony Morrow,2015.5,2522.75,1244.25,1.644789612,-1.860988322,-0.21619871,0.376638196,0.320622968,0.697261164,1.450857915,-1.516900365,-0.06604245,2.087353727,2.042242992,0.045110736,0.784180098,-1.986053532,-1.201873434,-0.265774499
Anthony Randolph,2014,1123,527,-2.980320054,2.391215494,-0.58910456,-7.842260377,-0.457010324,-8.299270701,-4.159592372,1.972231644,-2.187360728,0.153598212,0.153598212,0,-3.632193467,1.350102418,-2.28209105,1.469889031
Anthony Tolliver,2017.5,2404.875,1175.5,-0.784753371,-0.115635923,-0.900389295,-0.258638299,1.173889607,0.915251307,-0.718578433,0.147375426,-0.571203007,1.333271109,1.333733917,-0.000462808,-0.615745982,-0.625223548,-1.24096953,0.04411356
Antonio Blakeney,2018.5,1199.5,571.5,-3.23722182,-3.969846813,-7.207068632,0.931357387,-1.379585443,-0.448228056,-2.465585473,-3.623864542,-6.089450014,-1.100257594,-1.100257594,0,-3.331764274,-4.371320504,-7.703084778,-0.504881
Antonius Cleveland,2019,191,89,-5.362675221,-1.804302198,-7.166977419,-8.383566198,-0.190843861,-8.574410059,-6.331505912,-1.547835589,-7.879341501,-0.202113373,-0.205754695,0.003641322,-5.526066391,-2.226733587,-7.752799979,0.259696407
Anzejs Pasecniks,2020.5,483,221.5,-23.64501391,-7.783158519,-31.42817243,-13.04412796,-18.39071241,-31.43484037,-22.90410853,-10.4661316,-33.37024013,-0.129888351,-0.129888351,0,-19.24538523,-9.831901588,-29.07728682,5.257815692
Archie Goodwin,2015.5,1247.75,599,-0.819138077,-1.533572793,-2.35271087,-4.219922126,-3.429208633,-7.649130757,-1.547122648,-2.005976181,-3.553098828,-0.345741017,-0.345741017,0,-1.996903222,-2.627884573,-4.624787795,0.565719321
Arinze Onuaku,2015.333333,85,42,-0.470281194,-3.891301089,-4.361582285,-0.688770879,-4.877094334,-5.565865213,-0.490805551,-4.255002373,-4.745807923,-0.00661952,-0.00661952,0,-0.972504542,-5.31983558,-6.292340122,-0.751068849
Armoni Brooks,2021.5,603,280,-0.039486706,-6.322059213,-6.361545919,0.586516525,4.634048604,5.22056513,-0.194727499,-5.507274677,-5.702002176,-0.205270976,-0.205270976,0,1.03704037,-7.557737836,-6.520697463,-0.190513667
Arnett Moultrie,2014,405,187,-5.767521829,0.387692467,-5.379829362,-3.547147802,-5.554068744,-9.101216547,-5.594845535,-0.735668609,-6.330514145,-0.342154029,-0.342154029,0,-6.247091188,-1.666959707,-7.914050896,0.153439179
Aron Baynes,2017.5,2297.25,1114.75,-2.527998284,1.549303781,-0.978694503,-1.130879068,1.430844789,0.29996572,-2.400041665,1.58040787,-0.819633796,1.256350005,1.126102428,0.130247577,-2.756056643,1.505672101,-1.250384542,0.100840254
Arron Afflalo,2016,3871,1949.4,-0.824140864,-2.612974298,-3.437115163,-1.086339574,-2.325471242,-3.411810816,-0.899702477,-2.691799743,-3.59150222,-0.449978771,-0.365606293,-0.084372478,-1.470084059,-2.749555399,-4.219639458,-1.023037618
Ashton Hagans,2021,10,4,-15.34897633,-2.959020898,-18.30799723,-28.11201698,13.31285987,-14.79915711,-18.91499649,0.263366997,-18.6516295,-0.034334944,-0.034334944,0,-15.69718202,-7.847226069,-23.54440809,5.858741137
Austin Daye,2014.5,510.5,249,-2.037753799,-1.45709008,-3.494843879,-1.850478787,-1.466468242,-3.316947029,-2.191171302,-1.604108063,-3.795279365,-0.187045623,-0.162906354,-0.02413927,-1.865413752,-1.454741525,-3.320155277,0.31945395
Austin Reaves,2022,301,140,-2.036781298,1.818900233,-0.217881065,7.7638339,0.830462081,8.594295981,-1.350594775,1.763520781,0.412926006,0.223855696,0.223855696,0,-1.89699746,-1.354036547,-3.251034007,-0.931632422
Austin Rivers,2018,3262,1581.222222,-1.450794317,-1.634013568,-3.084807885,-1.253065291,-1.700467268,-2.953532559,-1.536066583,-1.73109176,-3.267158342,0.274571699,0.380997678,-0.10642598,-1.512294291,-1.545737034,-3.058031324,-0.76221244
Avery Bradley,2018,3367.555556,1635.666667,-1.82183342,-0.623952105,-2.445785525,-0.129605239,-0.473169897,-0.602775136,-1.584519239,-0.619589376,-2.204108614,1.29679477,1.290563762,0.006231008,-1.302721039,-0.507004794,-1.809725833,0.244027773
Axel Toupane,2018,287,141,-1.083623354,-0.183096461,-1.266719815,-2.614997993,-1.403172037,-4.018170031,-1.442158989,-0.438154853,-1.880313841,0.048137294,0.049894817,-0.001757522,-1.181570014,-0.780474637,-1.962044651,-0.496222603
Ayo Dosunmu,2022,161,77,1.763653196,2.335032758,4.098685955,11.62309897,2.356313676,13.97941264,2.528041298,2.367066524,4.895107822,0.295221018,0.295221018,0,0.806687836,1.422778154,2.229465991,-1.736925556
BJ Johnson,2019.5,153,68,-4.471595553,-2.467311387,-6.93890694,-3.302461969,-0.253899536,-3.556361505,-4.48724235,-2.153786473,-6.641028822,-0.138423866,-0.164033428,0.025609562,-4.814105302,-2.934110946,-7.748216248,0.39704229
